country,state,city,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh
India,Jammu and Kashmir,Manesar,CO,4.8,293.9,24,29,Good,34,82.6,11.2
India,Sikkim,Ajmer,NH3,28.5,358.7,227,235,Very Unhealthy,19.3,35,16.4
India,Punjab,Aurangabad,SO2,14,380.9,55.8,80,Moderate,21.4,70.2,26.7
India,Himachal Pradesh,Siwan,CO,12.9,204.6,38.2,15,Good,16.9,46.2,16
India,Rajasthan,Nandesari,SO2,49.7,370.8,141.2,121,Unhealthy for Sensitive Groups,36.5,47,15.2
India,Himachal Pradesh,Coimbatore,SO2,74.8,322.1,91.9,54,Moderate,36.8,68.7,15.9
India,Gujarat,Vijayapura,CO,3.7,271.3,4.4,25,Good,39.8,44.2,0.7
India,Haryana,Silchar,NH3,19.6,399.2,41.4,16,Good,27.2,54.1,5.9
India,Meghalaya,Bhiwandi,NH3,35.3,452,146,102,Unhealthy for Sensitive Groups,39.4,81.2,27.8
India,Mizoram,Jalore,SO2,46.2,387.9,79.7,80,Moderate,30.2,41.5,10.3
India,Jharkhand,Aurangabad,SO2,67.6,286.6,210.2,296,Very Unhealthy,25.3,89.6,0.2
India,Andhra Pradesh,Thrissur,NO2,0.4,49,7,21,Good,17.3,31.6,20.6
India,Rajasthan,Bilaspur,SO2,27.8,377.4,87.6,70,Moderate,21.8,46.1,9.2
India,Odisha,Ulhasnagar,OZONE,81.2,321.8,105.9,103,Unhealthy for Sensitive Groups,31,36.8,10.7
India,Odisha,Hyderabad,NH3,40.5,395.6,145.4,101,Unhealthy for Sensitive Groups,30.7,54.8,0.4
India,West Bengal,Latur,PM2.5,85.7,333.4,211.1,262,Very Unhealthy,15.7,60,25.3
India,Jharkhand,Kashipur,NH3,152.9,278.2,186,151,Unhealthy,20.3,35.6,15.7
India,Himachal Pradesh,Bhavnagar,NO2,133.8,448.2,134.1,139,Unhealthy for Sensitive Groups,29.3,46,27
India,Arunachal Pradesh,Bhubaneswar,SO2,125.1,295.5,214.7,276,Very Unhealthy,32.1,93.2,26.3
India,Himachal Pradesh,Dombivli,SO2,10.2,475.3,27.1,11,Good,27.1,66,3.1
India,Nagaland,Mahad,NH3,2.4,347.3,9,47,Good,31.8,52.5,7.4
India,West Bengal,Sonipat,CO,42.8,310.3,188,195,Unhealthy,25.3,93.8,27.9
India,Nagaland,Patiala,NH3,63.3,425.6,191,170,Unhealthy,27.4,35.6,15.1
India,Meghalaya,Gummidipoondi,SO2,9,193.1,103,126,Unhealthy for Sensitive Groups,26.7,52.3,30
India,Rajasthan,Nagpur,OZONE,99.2,186.1,135.9,124,Unhealthy for Sensitive Groups,27.7,46,15.9
India,Jharkhand,Indore,OZONE,48.3,204.5,63.9,92,Moderate,23.9,35.9,29.2
India,Uttarakhand,Latur,CO,158.4,405.3,261.5,282,Very Unhealthy,18.4,68.9,28.6
India,Telangana,Dharuhera,NO2,39.6,367.2,152.8,169,Unhealthy,16.4,70.2,3.3
India,Nagaland,Boisar,PM2.5,3.8,445.7,68.4,85,Moderate,28.2,74.6,24.6
India,Chandigarh,Barmer,NO2,54.5,466.6,87.7,66,Moderate,33.1,57.8,11.4
India,Himachal Pradesh,Chandigarh,NO2,89.4,215,174.1,151,Unhealthy,22.9,85.2,21.5
India,Uttar Pradesh,Ahmedabad,SO2,8.4,356.9,36.5,36,Good,34.9,48.9,1.4
India,Delhi,Coimbatore,PM2.5,14.3,464.2,118.5,105,Unhealthy for Sensitive Groups,33.4,85.3,27.4
India,Himachal Pradesh,Tirumala,NH3,19.9,265,180.7,157,Unhealthy,30.9,66.9,14.8
India,Gujarat,Lucknow,PM10,11.2,398.4,116.4,101,Unhealthy for Sensitive Groups,35.5,85.5,12.1
India,Odisha,Gorakhpur,NO2,13.3,285.9,35,41,Good,36,55.7,5.5
India,Tamil Nadu,Ulhasnagar,OZONE,126,338.6,187.9,157,Unhealthy,16.8,50.8,28
India,Himachal Pradesh,Madurai,PM10,0.9,359.1,2.7,27,Good,21.4,51.7,18.7
India,Sikkim,Nagpur,SO2,8.2,338.2,123.5,126,Unhealthy for Sensitive Groups,16.1,39.2,10.9
India,Nagaland,Amravati,CO,3.2,386.5,86,69,Moderate,37.5,50.5,17.1
India,Uttar Pradesh,Bharatpur,PM2.5,177.3,448.5,182.9,181,Unhealthy,24,69.1,26.2
India,Odisha,Bareilly,SO2,23.1,303.4,199.4,156,Unhealthy,31.1,91.1,29.1
India,Madhya Pradesh,Buxar,PM10,1.6,248.9,129.1,101,Unhealthy for Sensitive Groups,22.3,59.7,17.8
India,Rajasthan,Muzaffarnagar,SO2,13.9,108.4,54.7,98,Moderate,30.3,38.1,29.4
India,Chandigarh,Bettiah,PM10,59.8,108.7,91.3,72,Moderate,28.6,35,14.5
India,Haryana,Moradabad,NO2,33.7,431.1,88.5,68,Moderate,35.7,43.5,12
India,Uttar Pradesh,Vapi,SO2,114.2,280.5,184,190,Unhealthy,38,42.7,22.8
India,Assam,Muzaffarpur,NH3,135.1,499.7,143,136,Unhealthy for Sensitive Groups,28.8,76,1.5
India,Tripura,Gummidipoondi,PM2.5,42.2,394.8,233.7,224,Very Unhealthy,30.7,72.5,5.8
India,Uttar Pradesh,Sonipat,PM10,6.1,454,176.2,166,Unhealthy,30.1,38.3,17.8
India,Tamil Nadu,Thane,NO2,253.9,330.4,260.1,233,Very Unhealthy,16.8,90,4.5
India,Arunachal Pradesh,Kannur,SO2,9.6,51.6,23.5,30,Good,30.3,53.1,10.5
India,Chhattisgarh,Bettiah,NH3,53.4,226.5,165.8,184,Unhealthy,22.5,72.4,17.2
India,Odisha,Kolhapur,OZONE,9.4,463,30,35,Good,23.3,59.3,29.5
India,Nagaland,Jhansi,OZONE,104.3,425.3,109.8,149,Unhealthy for Sensitive Groups,33.2,74.7,16.4
India,Mizoram,Panchgaon,NH3,35.1,130.9,49.2,2,Good,38.1,85,7.3
India,Maharashtra,Chamarajanagar,CO,10.1,282.5,67.9,91,Moderate,39,70,6.7
India,Gujarat,Churu,SO2,131.8,259.8,198.7,177,Unhealthy,15,52.3,29.4
India,West Bengal,Kunjemura,PM10,15.1,474.8,151.3,157,Unhealthy,19.9,39.6,1.4
India,Puducherry,Eluru,NH3,26.3,370.6,90.8,62,Moderate,29.1,77.2,16.6
India,Punjab,Hingoli,NH3,23.7,363.8,228.6,286,Very Unhealthy,32,31.3,13.2
India,Telangana,Jalore,OZONE,10.2,296.1,77.3,88,Moderate,16.1,51.9,13.2
India,Tripura,Bathinda,PM10,93.8,387.3,183.8,168,Unhealthy,33.4,93.6,22.3
India,Jharkhand,Banswara,NH3,89.6,182.6,129.1,131,Unhealthy for Sensitive Groups,18,90.6,9
India,Chandigarh,Aurangabad,SO2,53.6,179.6,89.6,92,Moderate,24.1,61.5,19.2
India,Sikkim,Sikar,OZONE,16.2,451.5,56.4,65,Moderate,18.2,36,23
India,Andhra Pradesh,Angul,PM10,41.4,288.9,95.4,94,Moderate,25.9,37.8,13
India,Telangana,Satna,PM10,209,482.6,243.6,280,Very Unhealthy,24.7,56.9,7.2
India,Mizoram,Jalna,OZONE,110.4,348,123.7,124,Unhealthy for Sensitive Groups,21,51,19.2
India,Arunachal Pradesh,Damoh,OZONE,153.3,242.5,186.6,166,Unhealthy,31.8,51.2,3.7
India,Arunachal Pradesh,Barrackpore,PM2.5,23.7,431.1,80.5,65,Moderate,28.7,57.1,8.2
India,Chhattisgarh,Panchgaon,SO2,3.5,382.9,147.4,131,Unhealthy for Sensitive Groups,27,71.9,19.3
India,Nagaland,Sawai Madhopur,SO2,58.6,103.3,84,53,Moderate,34.1,57.4,16.5
India,Tamil Nadu,Siliguri,NH3,48,346.2,140.9,114,Unhealthy for Sensitive Groups,18.1,54.4,9.4
India,Madhya Pradesh,Mandi Gobindgarh,PM2.5,67.2,256.6,109.9,117,Unhealthy for Sensitive Groups,32.6,40.5,27.3
India,Bihar,Bhubaneswar,NO2,65,375.6,211.9,212,Very Unhealthy,25.3,86.2,19.8
India,Arunachal Pradesh,Raebareli,NH3,10.2,284.9,42.9,40,Good,30.1,48.5,20.6
India,Mizoram,Chamarajanagar,NO2,24.2,40.6,30.8,11,Good,35.5,85.1,13.3
India,Delhi,Chhal,OZONE,110.5,466.6,175.1,175,Unhealthy,38,92.1,9.5
India,Tripura,Udaipur,SO2,235.2,360.7,247,251,Very Unhealthy,30.9,85,27.3
India,Andhra Pradesh,Chittoor,SO2,96.3,488.3,261.3,285,Very Unhealthy,19.4,66.4,7
India,Haryana,Jind,PM2.5,87.5,311.1,189,172,Unhealthy,30.7,39.2,13.4
India,Jammu and Kashmir,Bhilwara,PM10,126.3,441.1,157.5,156,Unhealthy,36.7,45.7,18.7
India,Uttarakhand,Nagpur,NO2,35,275.8,82,84,Moderate,37.6,44.2,8.1
India,Sikkim,Amritsar,CO,73.1,270.8,217.7,217,Very Unhealthy,16.9,85,6.5
India,Chhattisgarh,Dungarpur,PM2.5,74.6,431.4,91.5,99,Moderate,22.7,46.2,3.5
India,Mizoram,Bahadurgarh,SO2,13.3,100.4,36,22,Good,31.8,77.2,11
India,Odisha,Hanumangarh,CO,132,280.3,233,261,Very Unhealthy,22.1,63.5,2.8
India,Punjab,Dharuhera,PM2.5,2.2,259.6,25.3,25,Good,16.7,90.8,5
India,Bihar,Rupnagar,PM2.5,31.5,323.5,139.5,120,Unhealthy for Sensitive Groups,17.7,73,2.2
India,Odisha,Bhavnagar,SO2,124.9,480.6,138.8,149,Unhealthy for Sensitive Groups,36.8,37.5,0.9
India,West Bengal,Nandesari,NO2,86.1,239.6,227.7,267,Very Unhealthy,34.8,32.6,15.4
India,Telangana,Koppal,PM2.5,67.3,368.2,213,226,Very Unhealthy,39.9,85.4,10.5
India,Jammu and Kashmir,Sri Ganganagar,PM10,31.7,459.1,183.7,168,Unhealthy,38,58.3,7.8
India,Sikkim,Bathinda,NO2,136.9,390.7,231.1,298,Very Unhealthy,37,64.6,2.3
India,Punjab,Baghpat,NH3,62.1,396.6,213.5,277,Very Unhealthy,33.9,36.3,5.8
India,Sikkim,Jalna,PM2.5,62.8,336.9,203.4,214,Very Unhealthy,25.1,86,2.3
India,Himachal Pradesh,Kishanganj,NH3,120.1,495.8,124.4,120,Unhealthy for Sensitive Groups,31.1,40.6,29.3
India,Rajasthan,Patna,PM2.5,103,341.2,181.9,182,Unhealthy,16.2,31.8,21
India,Karnataka,Bahadurgarh,PM2.5,89.3,325.5,110.5,149,Unhealthy for Sensitive Groups,28.3,38.9,4.4
India,Kerala,Bhiwani,SO2,95.3,432.6,111.4,115,Unhealthy for Sensitive Groups,23.8,48.2,27.6
India,Tamil Nadu,Jaisalmer,PM2.5,157.7,417.3,264.3,218,Very Unhealthy,30.6,90.6,20
India,Gujarat,Tumidih,CO,26.3,140.9,56.7,65,Moderate,22.7,67,15.5
India,Rajasthan,Brajrajnagar,NH3,210.1,349,228.4,216,Very Unhealthy,31.9,64.5,18.5
India,Jharkhand,Kohima,NO2,51.1,376.4,175.4,182,Unhealthy,33.2,36.4,20.4
India,Maharashtra,Siliguri,SO2,206.1,250.6,235.8,214,Very Unhealthy,16.6,56,16.5
India,West Bengal,Manesar,OZONE,4.1,233.8,9,31,Good,37.9,46.4,2.2
India,Jharkhand,Madikeri,PM2.5,71.8,152.7,129.7,136,Unhealthy for Sensitive Groups,38.9,39.2,17.6
India,Punjab,Thrissur,SO2,80.4,279.4,252.4,217,Very Unhealthy,30.3,82.2,8.8
India,Chandigarh,Munger,OZONE,136.3,375.2,178.5,159,Unhealthy,28.1,74.2,12
India,Uttar Pradesh,Hubballi,NO2,143.3,439.2,191.9,166,Unhealthy,35.8,51,22.4
India,Puducherry,Gummidipoondi,OZONE,5.8,394.7,22.6,23,Good,33.9,78.6,15.7
India,Odisha,Boisar,PM2.5,77.4,348.8,196.3,197,Unhealthy,26.5,49.8,18
India,Rajasthan,Sasaram,CO,6.9,334.3,28.9,8,Good,39.8,63.7,16.6
India,Puducherry,Ramanagara,NO2,133.3,294.7,180,197,Unhealthy,20.1,48.6,9.4
India,Chandigarh,Nellore,OZONE,18.9,398.4,195.3,186,Unhealthy,36.6,50.6,15.7
India,Uttar Pradesh,Jhunjhunu,PM10,35.6,457.3,201.9,254,Very Unhealthy,28.6,38.2,13.4
India,Karnataka,Asansol,CO,69.8,224.8,169.4,181,Unhealthy,35.7,69.5,16.8
India,Himachal Pradesh,Damoh,NH3,57.4,87.7,69.9,55,Moderate,34.6,81.6,26.4
India,Assam,Sirsa,CO,203.7,412.9,235.1,287,Very Unhealthy,34.1,45,21.7
India,Chhattisgarh,Kashipur,PM10,69.6,376,96.2,61,Moderate,23.1,50.8,3.2
India,Haryana,Byasanagar,NO2,26.2,238.5,86.7,77,Moderate,24.9,65.2,17.1
India,Meghalaya,Kohima,OZONE,120.9,388,215.8,294,Very Unhealthy,25.8,38,12.5
India,Odisha,Mumbai,NO2,63.4,177.8,99,76,Moderate,22.2,35.7,19.1
India,Rajasthan,Ambernath,NO2,29,457.7,166.2,158,Unhealthy,30.8,49.8,6.2
India,Meghalaya,Shivamogga,PM2.5,81.3,462,127.5,123,Unhealthy for Sensitive Groups,33.9,60.3,26.5
India,Meghalaya,Kanpur,SO2,11.9,134.9,14.9,11,Good,20.8,77.8,16.5
India,Tamil Nadu,Amravati,NH3,13.7,305,62.9,63,Moderate,23.3,90.2,10.4
India,Haryana,Bilaspur,PM2.5,10.7,442.1,12.4,42,Good,31.1,66.1,12.4
India,Madhya Pradesh,Damoh,SO2,27.7,480.6,243.1,223,Very Unhealthy,23.6,42.6,23.2
India,Arunachal Pradesh,Bhavnagar,PM10,146.1,164.7,160.7,177,Unhealthy,35.6,89.9,24
India,Chandigarh,Puducherry,CO,58.1,347.2,110.6,144,Unhealthy for Sensitive Groups,19.1,90.2,5.4
India,Karnataka,Khanna,PM2.5,4.5,491.9,5,12,Good,29.9,36.6,20.9
India,Kerala,Siwan,OZONE,102.4,385,167.7,173,Unhealthy,29.3,74.1,28.5
India,Kerala,Baddi,NH3,183.7,403.2,225.4,226,Very Unhealthy,28.4,74.7,23.7
India,Sikkim,Kolhapur,OZONE,4.2,420.4,218.7,295,Very Unhealthy,30.7,93.4,8.4
India,Odisha,Khairthal,PM10,1.9,336,104.7,149,Unhealthy for Sensitive Groups,17.9,82.4,28.5
India,Gujarat,Chandrapur,OZONE,113.6,473.7,209.9,251,Very Unhealthy,37.5,88.1,12.2
India,Uttarakhand,Nanded,PM10,83.7,461.8,231.6,238,Very Unhealthy,38.3,87.5,26.7
India,Tamil Nadu,Tensa,NO2,116,210.8,118.1,120,Unhealthy for Sensitive Groups,27.5,31.2,27.6
India,Delhi,Balasore,PM10,108.1,342.2,157.5,194,Unhealthy,18.9,56.9,19.4
India,Chandigarh,Muzaffarpur,OZONE,62.8,426.4,259.9,246,Very Unhealthy,30.7,84,0.7
India,Haryana,Ambala,NH3,28.4,192.2,170.7,156,Unhealthy,23.4,73.6,10.6
India,Uttarakhand,Rajamahendravaram,NH3,113.8,330.5,130.1,103,Unhealthy for Sensitive Groups,20.8,86.8,5.1
India,Uttar Pradesh,Ujjain,NO2,47.7,178,160.1,188,Unhealthy,32.9,79.7,4.9
India,Punjab,Dhanbad,SO2,43.1,481,78.6,77,Moderate,34.6,43.6,8.7
India,Madhya Pradesh,Maihar,NO2,74.3,251.2,161.3,196,Unhealthy,23.7,57.7,2.6
India,Andhra Pradesh,Ambernath,CO,133.7,330.1,205.4,251,Very Unhealthy,35.4,48.7,4.9
India,Assam,Barrackpore,PM10,10.8,230.7,84.3,51,Moderate,25.7,45.6,13.8
India,Uttar Pradesh,Jhalawar,OZONE,8.5,223.7,27.5,29,Good,27.3,82.2,16.6
India,Arunachal Pradesh,Jabalpur,PM2.5,87.9,495.4,177.5,152,Unhealthy,19.6,37.1,29.6
India,Mizoram,Shivamogga,PM2.5,58,325.9,67.6,91,Moderate,38.6,84.5,10.7
India,Chhattisgarh,Jind,PM2.5,0.8,377.4,122,132,Unhealthy for Sensitive Groups,35.9,92.5,26.1
India,Chandigarh,Gaya,NH3,120.6,216.3,162.8,193,Unhealthy,16.3,39.9,25.5
India,Andhra Pradesh,Panchgaon,PM2.5,53.1,391.5,154.6,194,Unhealthy,26.7,73.3,1.3
India,Uttar Pradesh,Tirumala,PM10,75.5,143.7,105.1,137,Unhealthy for Sensitive Groups,29.7,45.1,5.8
India,Odisha,Ambala,CO,2.5,149.4,48.2,9,Good,22,51,11.9
India,Punjab,Satna,PM2.5,64,379.9,105.6,148,Unhealthy for Sensitive Groups,33.2,94.1,17
India,Jammu and Kashmir,Udaipur,CO,42.7,428.1,128.3,129,Unhealthy for Sensitive Groups,35.9,92.9,28.3
India,Uttarakhand,Bhubaneswar,PM2.5,86.9,441,265.1,206,Very Unhealthy,17.4,88.1,26.7
India,Punjab,Dungarpur,SO2,76.7,320.1,138.1,147,Unhealthy for Sensitive Groups,24.7,82.7,9.7
India,Telangana,Kishanganj,NH3,24.2,243.8,165.1,196,Unhealthy,22.1,74.6,24.6
India,Karnataka,Satara,NO2,126.2,306.5,250.3,236,Very Unhealthy,22.4,61.9,28.1
India,Uttarakhand,Akola,NO2,204.1,303.3,211.1,286,Very Unhealthy,29.5,36.1,18.5
India,Chandigarh,Singrauli,SO2,105.2,481.4,119.6,119,Unhealthy for Sensitive Groups,20.1,30.9,3.5
India,Tamil Nadu,Jhunjhunu,PM2.5,64.3,398.2,99.4,90,Moderate,18.5,85.2,22.5
India,Gujarat,Bulandshahr,NH3,40.5,248,141,105,Unhealthy for Sensitive Groups,34.2,44.6,11.4
India,Chandigarh,Ulhasnagar,CO,84.3,188.5,185.6,179,Unhealthy,16.1,40.6,20.9
India,Punjab,Baghpat,CO,48.5,258.4,64.2,99,Moderate,26.6,91.1,11.9
India,Jharkhand,Munger,PM10,138.8,192.3,175.7,187,Unhealthy,38.1,59.2,17.4
India,Chhattisgarh,Nandesari,SO2,0.1,425.3,0.4,11,Good,37.5,77.7,17.9
India,Tamil Nadu,Motihari,SO2,59.1,203.5,78.7,51,Moderate,34.9,47.4,1
India,Andhra Pradesh,Noida,NO2,151.2,362.2,230.3,238,Very Unhealthy,18.3,87.3,12.9
India,Sikkim,Coimbatore,SO2,27.1,174.9,102.8,106,Unhealthy for Sensitive Groups,40,33.3,11.3
India,Meghalaya,Vatva,PM10,81.7,366,208.1,222,Very Unhealthy,37.1,63.3,11.4
India,Nagaland,Karnal,NO2,32,353.6,126.1,123,Unhealthy for Sensitive Groups,15.6,75.6,1.4
India,Himachal Pradesh,Amaravati,CO,84.4,494,183.6,160,Unhealthy,20.6,67,3.6
India,Rajasthan,Bhubaneswar,PM10,71.5,463.4,181.3,192,Unhealthy,37.7,72.7,7.3
India,Bihar,Rairangpur,PM10,1.9,211.4,6.4,4,Good,26.1,73.2,15.8
India,Andhra Pradesh,Suakati,CO,176.8,370.9,223.2,261,Very Unhealthy,24.6,31.2,24.7
India,Nagaland,Damoh,NO2,77.4,178.6,97.4,55,Moderate,19.2,76.8,3.2
India,Karnataka,Yadgir,PM10,195.5,389.4,236.1,236,Very Unhealthy,19.9,91.3,25.7
India,Gujarat,Motihari,OZONE,128.9,359.5,207.2,208,Very Unhealthy,15.6,58.8,29.6
India,Haryana,Chandigarh,PM2.5,236.6,272.1,242.1,217,Very Unhealthy,29,36.3,6.5
India,Tripura,Nagpur,NH3,160.9,258.5,176.7,154,Unhealthy,21,58.1,13.2
India,Punjab,Kollam,NH3,76.9,423.6,147.3,124,Unhealthy for Sensitive Groups,34,80.8,12.6
India,West Bengal,Araria,NO2,77.4,199.5,154.2,180,Unhealthy,34.7,58,11.6
India,Bihar,Kalaburagi,OZONE,91.6,234.4,158.5,156,Unhealthy,21.3,81.2,19.1
India,Chandigarh,Mangalore,NO2,94.6,287,206.1,257,Very Unhealthy,37.7,90.1,29.4
India,Puducherry,Satna,CO,59.6,416.5,162.4,160,Unhealthy,36.7,76.5,25.3
India,Telangana,Cuddalore,PM10,7,170.3,40,10,Good,22.2,85.8,11.5
India,Jammu and Kashmir,Vapi,NO2,10.4,362.9,28,29,Good,33.5,54.7,27.5
India,Maharashtra,Parbhani,NO2,38.2,162.9,59.7,53,Moderate,34.7,80.4,27.8
India,Andhra Pradesh,Agartala,NH3,24.9,287.6,62.9,96,Moderate,17.2,73.4,15.3
India,Delhi,Baran,OZONE,8.1,205.2,141.7,108,Unhealthy for Sensitive Groups,36.3,65.3,18.8
India,Tamil Nadu,Suakati,PM2.5,34.1,493.7,47.4,47,Good,15.2,39.8,14.3
India,Jammu and Kashmir,Khanna,SO2,31.9,103.3,75,95,Moderate,38.2,94.4,6.7
India,Jharkhand,Milupara,NO2,21.4,242.2,87,60,Moderate,26.5,70.1,4.5
India,Mizoram,Bhubaneswar,PM2.5,8.7,495.1,264.5,256,Very Unhealthy,37.3,89.6,24.8
India,Himachal Pradesh,Vapi,NO2,23.4,387.9,38,34,Good,22.3,66.4,24.5
India,Nagaland,Chhapra,SO2,199.7,271.6,232.2,241,Very Unhealthy,32.8,30.1,10
India,Bihar,Hanumangarh,SO2,44.1,354.1,64.8,57,Moderate,26.8,61.3,0.8
India,Bihar,Panchgaon,PM2.5,91.2,262.3,214.8,280,Very Unhealthy,28.7,79.3,8.3
India,Odisha,Raipur,PM10,169.4,310.1,175,159,Unhealthy,39,64.2,28.6
India,Delhi,Bhiwadi,OZONE,65.4,493.4,233,275,Very Unhealthy,23.2,50.4,16.9
India,Maharashtra,Bhopal,PM2.5,73,441.5,223.1,239,Very Unhealthy,21.7,56.6,13.2
India,Rajasthan,Bikaner,CO,92.1,266.2,246.3,272,Very Unhealthy,30.6,72.5,8.8
India,Tripura,Kurukshetra,NO2,23.1,378.4,142.2,122,Unhealthy for Sensitive Groups,36.3,50.8,23.7
India,Jharkhand,Machilipatnam,PM10,21.3,247.4,193.5,190,Unhealthy,15.9,65.1,0.9
India,Tripura,Araria,CO,106.9,408.2,266,285,Very Unhealthy,25.8,59.8,8.5
India,Meghalaya,Munger,OZONE,23.9,267.6,207.7,254,Very Unhealthy,36.1,41.7,3.4
India,Tripura,Tumidih,PM2.5,30.3,428,57.5,88,Moderate,29.6,64.6,6.5
India,Mizoram,Aizawl,CO,34.2,461.3,166.7,154,Unhealthy,23.6,80.1,21.5
India,West Bengal,Parbhani,OZONE,0.1,357.3,1,32,Good,33.5,49.9,14.1
India,Bihar,Arrah,NO2,36.9,460.2,263.6,259,Very Unhealthy,29.3,59.1,2
India,Gujarat,Koppal,NO2,25.8,429.2,206.6,268,Very Unhealthy,36,51.9,7.6
India,Andhra Pradesh,Satara,SO2,53.2,363.3,222.3,216,Very Unhealthy,37.8,71.9,29
India,Chandigarh,Agartala,SO2,76.8,437.8,249.2,223,Very Unhealthy,36.9,43.5,15.3
India,Himachal Pradesh,Sonipat,CO,46.4,322.3,106.2,110,Unhealthy for Sensitive Groups,37.6,32.7,6.3
India,Bihar,Maihar,NO2,155.6,302.8,199.1,157,Unhealthy,28.6,44.3,21
India,Madhya Pradesh,Rajamahendravaram,NO2,22.8,265.7,25.4,35,Good,37.7,90.1,18.7
India,Chhattisgarh,Anantapur,NH3,162.2,448.7,180.7,167,Unhealthy,38.1,78.1,20.4
India,Mizoram,Aurangabad,NO2,102.2,381.1,265,270,Very Unhealthy,20,84.2,9.8
India,Mizoram,Tumidih,PM10,51.3,195.2,106.7,118,Unhealthy for Sensitive Groups,33.7,48.5,12.6
India,Haryana,Kohima,NH3,44.7,188.7,81.9,74,Moderate,35.1,81.7,21.9
India,Meghalaya,Bhavnagar,PM2.5,31.9,330.1,198.9,185,Unhealthy,35.6,86.3,12.2
India,Nagaland,Muzaffarpur,PM10,116,318.5,192.5,173,Unhealthy,21.3,59.7,13.8
India,Telangana,Nagaur,PM10,8.8,396.1,226.3,264,Very Unhealthy,33.1,79.2,1.5
India,Himachal Pradesh,Bilaspur,CO,0,326,121.2,135,Unhealthy for Sensitive Groups,33,71,19.8
India,Puducherry,Aurangabad,PM10,43.3,419.6,195,155,Unhealthy,16.7,78.7,16
India,Odisha,Hanumangarh,PM2.5,49.7,245.4,50.2,479,Hazardous,17.6,88.6,6.7
India,Uttarakhand,Chikkaballapur,NH3,129.6,348.1,198.3,190,Unhealthy,33.6,69.7,10.2
India,Mizoram,Puducherry,PM10,30.3,454,71.7,98,Moderate,37,50.8,27
India,Uttarakhand,Sivasagar,NO2,63.7,371,217.9,247,Very Unhealthy,35.1,36.9,14.7
India,Jammu and Kashmir,Khurja,OZONE,34.7,399.8,49.6,45,Good,20,90.4,23.2
India,Meghalaya,Vijayawada,SO2,72.3,288.7,82.8,54,Moderate,31,41.8,15.6
India,Meghalaya,Bhagalpur,NH3,50,419.9,92.5,89,Moderate,24.1,83.8,18.8
India,Haryana,Jhunjhunu,OZONE,12.4,169.2,127.3,113,Unhealthy for Sensitive Groups,38.6,63.8,13.1
India,Andhra Pradesh,Malegaon,SO2,0.5,404.8,83.5,80,Moderate,19.1,77.5,17.4
India,Assam,Akola,SO2,1.8,231.9,15.5,43,Good,18.1,35.3,15.8
India,Uttar Pradesh,Kollam,OZONE,83.7,174.6,157.6,153,Unhealthy,20.7,41.3,12
India,Arunachal Pradesh,Boisar,NO2,54.7,447.6,227.7,261,Very Unhealthy,40,48.2,12.3
India,Jammu and Kashmir,Visakhapatnam,OZONE,38.6,489.2,97.3,58,Moderate,17.3,30.9,28.2
India,Nagaland,Madikeri,OZONE,124.4,228.1,214.9,287,Very Unhealthy,32,50,29.8
India,Andhra Pradesh,Jalore,NH3,10.4,271.2,112.8,120,Unhealthy for Sensitive Groups,26.9,75.5,22.4
India,Maharashtra,Agra,NO2,28,207.1,32.4,50,Good,20.1,90.3,12.6
India,Arunachal Pradesh,Beed,NO2,58.3,369.1,113.9,143,Unhealthy for Sensitive Groups,31.4,91.6,27.6
India,Delhi,Bengaluru,NH3,50,306.1,76.8,53,Moderate,38,83.9,13.6
India,Delhi,Bikaner,NH3,12.9,333.5,29.6,31,Good,17.8,70.3,2.6
India,West Bengal,Katihar,OZONE,5,449.3,41.5,20,Good,27.3,60.4,23.5
India,Haryana,Bhiwani,PM10,4.1,73,5.8,47,Good,34.9,32.8,9.7
India,Tripura,Panipat,NH3,30.2,403.9,122.4,111,Unhealthy for Sensitive Groups,33,53.7,28.1
India,Puducherry,Nellore,OZONE,33.8,229.9,44.5,12,Good,32,38.9,7.4
India,Punjab,Hubballi,PM2.5,141.3,451.8,235.2,242,Very Unhealthy,34.7,53.1,12.9
India,Jharkhand,Bahadurgarh,NO2,38.9,462.5,161.8,171,Unhealthy,39.4,71.8,29.4
India,Chandigarh,Fatehabad,NO2,58.9,195.5,96.4,69,Moderate,31.4,60.1,1.9
India,Arunachal Pradesh,Banswara,NH3,101.1,336.2,152.9,151,Unhealthy,15.6,85.9,28.5
India,Tripura,Bulandshahr,SO2,42.5,143.9,127.6,125,Unhealthy for Sensitive Groups,28,44.1,17.8
India,Jharkhand,Gwalior,CO,25.7,306.4,194.2,186,Unhealthy,22.5,46.3,20.1
India,West Bengal,Akola,SO2,189.2,298.8,226.4,298,Very Unhealthy,30,51.4,4.7
India,Assam,Manguraha,CO,4.7,326.6,16.7,16,Good,27,55.4,26.7
India,Chandigarh,Ahmedabad,NH3,26.8,236.6,235.2,262,Very Unhealthy,22.2,49.5,28.9
India,Sikkim,Mahad,SO2,155.1,326.8,189.1,161,Unhealthy,30.3,56.3,29.7
India,Madhya Pradesh,Hapur,SO2,111.8,489.3,212.5,231,Very Unhealthy,24.3,53.4,21.4
India,Madhya Pradesh,Balasore,NO2,150.9,326.7,168.7,156,Unhealthy,19.5,68,15.1
