state,city,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh
Chhattisgarh,Virar,PM10,1.1,391.3,1.2,14,Good,26.3,56.9,14.9
Andhra Pradesh,Thrissur,OZONE,12.9,308.7,53.9,70,Moderate,33.5,49.9,3.1
Tamil Nadu,Modinagar,SO2,19.5,418.3,90.5,78,Moderate,34.0,58.6,12.0
Telangana,Akola,SO2,205.1,261.0,235.0,237,Very Unhealthy,26.5,59.1,8.2
Karnataka,Baripada,PM2.5,132.6,382.5,198.0,198,Unhealthy,39.4,93.8,19.0
Tamil Nadu,Mumbai,PM2.5,17.6,473.7,50.1,407,Hazardous,23.9,46.2,14.5
Chandigarh,Nashik,SO2,37.4,479.2,187.4,154,Unhealthy,32.7,36.4,18.0
Nagaland,Kunjemura,CO,77.3,143.9,126.2,126,Unhealthy for Sensitive Groups,25.0,42.7,21.1
Punjab,Kota,OZONE,81.5,288.1,251.7,204,Very Unhealthy,29.9,61.9,25.9
Karnataka,Bhiwani,OZONE,96.9,438.7,120.6,124,Unhealthy for Sensitive Groups,23.6,80.1,5.6
Nagaland,Khanna,PM10,3.3,347.5,11.3,31,Good,20.6,86.5,15.4
Meghalaya,Thane,NO2,21.7,486.8,158.7,167,Unhealthy,16.0,64.3,23.2
Uttarakhand,Greater Noida,NO2,9.4,185.5,55.5,86,Moderate,38.7,52.8,26.7
Telangana,Thrissur,SO2,18.2,132.5,53.7,91,Moderate,38.7,43.5,24.9
Chhattisgarh,Ankleshwar,NO2,69.6,249.6,168.7,182,Unhealthy,26.1,87.5,24.9
Rajasthan,Chamarajanagar,SO2,4.1,289.0,55.3,73,Moderate,17.9,61.7,29.3
Chhattisgarh,Mumbai,CO,17.9,303.6,193.1,177,Unhealthy,18.1,35.1,8.4
Gujarat,Hyderabad,PM2.5,210.0,497.3,261.8,299,Very Unhealthy,38.4,90.6,22.5
Assam,Chittorgarh,PM10,40.4,423.4,116.8,137,Unhealthy for Sensitive Groups,33.9,43.7,8.8
Chhattisgarh,Mathura,OZONE,72.1,295.7,233.6,272,Very Unhealthy,29.2,64.4,5.4
Arunachal Pradesh,Koppal,NO2,115.3,258.2,199.0,160,Unhealthy,27.0,53.5,25.0
Sikkim,Pampore,SO2,44.2,198.3,113.2,101,Unhealthy for Sensitive Groups,18.1,91.5,0.1
Gujarat,Araria,NH3,102.5,254.9,188.6,188,Unhealthy,38.8,90.7,23.8
Jammu and Kashmir,Madurai,CO,166.4,386.9,255.2,211,Very Unhealthy,28.7,39.7,4.5
Arunachal Pradesh,Siwan,PM10,10.9,80.2,42.1,21,Good,18.6,57.6,12.2
Jammu and Kashmir,Dholpur,CO,1.1,464.6,15.0,39,Good,29.9,65.5,15.1
West Bengal,Rourkela,NO2,181.3,318.9,206.7,268,Very Unhealthy,34.3,38.2,26.5
Assam,Bulandshahr,SO2,58.2,282.5,169.4,197,Unhealthy,30.1,69.2,11.3
West Bengal,Baran,CO,101.2,427.1,118.5,150,Unhealthy for Sensitive Groups,33.3,72.8,12.7
Karnataka,Keonjhar,PM2.5,13.0,94.1,32.3,5,Good,21.8,32.1,1.7
Uttar Pradesh,Sasaram,PM10,179.0,326.1,235.4,256,Very Unhealthy,18.6,65.3,8.2
Andhra Pradesh,Coimbatore,NO2,55.8,443.7,122.6,117,Unhealthy for Sensitive Groups,33.4,84.7,17.7
Haryana,Amaravati,NH3,84.1,419.1,209.4,259,Very Unhealthy,25.9,91.4,24.8
Mizoram,Jabalpur,PM2.5,146.1,371.5,152.7,159,Unhealthy,18.0,49.1,1.0
Himachal Pradesh,Angul,PM2.5,35.2,295.8,37.1,17,Good,23.7,43.4,8.1
Maharashtra,Gangtok,NO2,11.0,389.2,136.1,124,Unhealthy for Sensitive Groups,19.4,65.1,16.5
Tamil Nadu,Byrnihat,PM10,198.7,483.4,241.3,265,Very Unhealthy,38.4,93.8,28.7
Nagaland,Jind,SO2,52.4,337.8,257.7,226,Very Unhealthy,33.3,89.8,26.8
Odisha,Bharatpur,PM10,24.4,328.7,262.4,278,Very Unhealthy,20.5,35.0,13.7
Rajasthan,Charkhi Dadri,OZONE,198.2,319.0,249.4,252,Very Unhealthy,30.5,79.7,7.7
Nagaland,Koppal,NH3,2.0,472.4,59.8,91,Moderate,23.6,36.3,12.4
Chhattisgarh,Dharuhera,OZONE,71.9,365.2,110.0,114,Unhealthy for Sensitive Groups,38.3,62.8,14.5
Karnataka,Pratapgarh,SO2,100.7,489.6,211.6,212,Very Unhealthy,37.3,75.6,9.4
Mizoram,Panchgaon,PM2.5,6.8,194.4,73.5,89,Moderate,25.1,74.0,25.2
West Bengal,Balasore,SO2,14.6,91.9,38.4,36,Good,24.6,38.0,0.6
Arunachal Pradesh,Sri Ganganagar,PM10,7.1,347.9,61.9,59,Moderate,31.0,41.2,7.6
West Bengal,Surat,OZONE,62.2,115.2,70.7,66,Moderate,32.4,76.2,6.2
Tamil Nadu,Kalyan,NH3,13.8,203.6,14.3,5,Good,17.8,92.3,13.6
Arunachal Pradesh,Raipur,PM2.5,170.7,404.2,260.5,223,Very Unhealthy,29.6,89.9,16.1
Arunachal Pradesh,Agra,PM10,86.2,466.6,97.2,94,Moderate,22.3,34.7,16.8
Mizoram,Guntur,SO2,1.2,334.7,4.2,31,Good,28.3,75.1,1.9
Madhya Pradesh,Jhunjhunu,CO,153.9,311.7,241.2,211,Very Unhealthy,28.2,61.7,11.0
Tamil Nadu,Araria,NH3,43.2,431.6,249.1,274,Very Unhealthy,31.7,92.1,12.3
Mizoram,Machilipatnam,PM2.5,56.3,478.4,181.7,159,Unhealthy,22.0,35.4,3.7
Jammu and Kashmir,Jalore,NH3,183.1,445.3,253.5,262,Very Unhealthy,21.1,75.9,14.7
Maharashtra,Hingoli,PM2.5,33.3,188.9,37.2,16,Good,30.8,45.1,8.8
Puducherry,Patiala,PM2.5,95.1,335.5,104.4,149,Unhealthy for Sensitive Groups,33.5,65.0,23.4
Jharkhand,Bhiwandi,NO2,83.6,474.3,236.1,214,Very Unhealthy,25.1,60.4,22.2
Mizoram,Manesar,NH3,117.8,249.3,126.0,139,Unhealthy for Sensitive Groups,16.4,30.3,17.0
Haryana,Varanasi,NH3,20.2,116.0,112.1,147,Unhealthy for Sensitive Groups,18.1,46.3,19.8
Chhattisgarh,Srinagar,CO,21.3,319.5,140.9,143,Unhealthy for Sensitive Groups,23.6,68.8,7.9
Chandigarh,Sonipat,CO,44.3,225.9,194.1,165,Unhealthy,17.3,39.5,24.4
Maharashtra,Ahmedabad,CO,30.0,238.3,154.4,164,Unhealthy,19.6,60.7,17.1
Kerala,Ahmednagar,CO,79.7,333.3,126.2,120,Unhealthy for Sensitive Groups,29.7,61.9,17.6
Uttar Pradesh,Charkhi Dadri,SO2,45.7,275.3,115.3,112,Unhealthy for Sensitive Groups,30.6,55.6,5.5
Meghalaya,Moradabad,PM10,75.3,223.8,188.7,163,Unhealthy,34.1,47.4,9.8
Punjab,Bhilai,CO,84.9,416.1,243.0,290,Very Unhealthy,27.9,68.6,4.4
Delhi,Dombivli,NH3,10.5,360.0,10.7,25,Good,25.2,40.5,26.5
Maharashtra,Sangli,SO2,153.3,254.3,191.1,179,Unhealthy,21.1,52.9,2.9
Jammu and Kashmir,Anantapur,SO2,60.6,287.5,110.1,107,Unhealthy for Sensitive Groups,34.3,90.7,1.3
Arunachal Pradesh,Madurai,PM10,5.6,210.0,187.2,166,Unhealthy,29.3,80.0,25.6
Tamil Nadu,Balasore,SO2,15.0,337.1,20.5,35,Good,31.6,36.4,2.1
Tamil Nadu,Tumidih,PM10,70.2,436.4,71.7,74,Moderate,33.2,65.3,8.7
Gujarat,Kishanganj,SO2,62.5,112.9,104.1,133,Unhealthy for Sensitive Groups,21.0,39.7,21.9
Bihar,Yadgir,NH3,115.8,475.1,226.8,281,Very Unhealthy,36.8,75.0,1.6
Uttarakhand,Silchar,SO2,20.2,319.9,74.3,97,Moderate,36.9,38.9,3.3
Chhattisgarh,Lucknow,NH3,74.8,269.2,117.3,147,Unhealthy for Sensitive Groups,36.9,66.0,17.1
West Bengal,Jodhpur,NO2,112.9,464.2,266.0,292,Very Unhealthy,18.2,77.3,19.3
Sikkim,Ghaziabad,CO,69.8,314.8,103.6,101,Unhealthy for Sensitive Groups,21.2,39.9,4.1
Jharkhand,Dhanbad,NO2,206.4,378.6,250.2,294,Very Unhealthy,23.0,87.5,19.3
Madhya Pradesh,Anantapur,OZONE,35.1,378.0,129.5,113,Unhealthy for Sensitive Groups,32.0,69.9,23.0
Telangana,Ambala,OZONE,21.7,277.9,124.2,122,Unhealthy for Sensitive Groups,24.9,73.9,12.2
West Bengal,Purnia,PM2.5,5.4,123.0,97.6,65,Moderate,39.2,92.2,28.3
Gujarat,Sikar,NO2,15.6,196.3,138.4,119,Unhealthy for Sensitive Groups,30.0,66.9,10.5
Sikkim,Khurja,NO2,61.3,261.3,79.6,87,Moderate,23.6,38.8,7.9
Karnataka,Khora,CO,17.6,405.2,99.0,87,Moderate,15.9,39.7,8.3
Uttar Pradesh,Sonipat,PM2.5,9.7,214.4,90.7,93,Moderate,21.1,36.6,3.2
Haryana,Ludhiana,CO,208.5,411.6,255.4,297,Very Unhealthy,27.3,72.1,23.1
Tripura,Jalore,PM2.5,0.3,307.3,20.1,22,Good,17.6,60.4,29.8
Odisha,Barrackpore,OZONE,43.9,301.9,67.7,93,Moderate,36.1,57.4,3.9
Tamil Nadu,Banswara,SO2,76.2,110.1,101.4,115,Unhealthy for Sensitive Groups,20.1,69.0,20.8
Madhya Pradesh,Ahmednagar,PM2.5,218.3,421.4,239.7,257,Very Unhealthy,18.4,75.4,12.4
Meghalaya,Tumidih,PM10,141.4,483.6,255.9,226,Very Unhealthy,33.3,45.0,6.4
Chandigarh,Raebareli,PM10,51.2,404.7,98.8,99,Moderate,23.7,75.1,18.1
Jharkhand,Chennai,NO2,78.6,356.0,133.4,122,Unhealthy for Sensitive Groups,16.7,77.1,14.0
Haryana,Jodhpur,NH3,93.5,481.7,104.5,146,Unhealthy for Sensitive Groups,20.3,93.0,17.9
Uttar Pradesh,Kalaburagi,OZONE,5.3,117.1,5.7,35,Good,16.9,48.4,12.7
Kerala,Khairthal,OZONE,35.1,471.3,39.3,9,Good,26.1,82.2,2.5
Chhattisgarh,Bileipada,OZONE,148.3,473.8,216.5,259,Very Unhealthy,25.1,47.2,5.5
Puducherry,Guntur,PM2.5,26.3,293.8,56.4,76,Moderate,21.2,77.3,27.6
Sikkim,Amritsar,PM2.5,17.6,106.4,98.7,64,Moderate,38.4,37.8,29.3
Odisha,Madikeri,OZONE,20.1,186.3,147.8,125,Unhealthy for Sensitive Groups,38.9,45.9,3.8
Himachal Pradesh,Bhubaneswar,PM10,126.8,394.2,193.7,189,Unhealthy,38.3,57.7,25.5
Haryana,Banswara,OZONE,209.8,493.8,256.3,265,Very Unhealthy,38.7,43.8,2.9
Meghalaya,Baddi,OZONE,0.8,389.4,110.5,130,Unhealthy for Sensitive Groups,38.1,58.3,2.8
Tripura,Bhiwadi,PM10,155.3,426.5,215.1,204,Very Unhealthy,18.6,94.1,22.6
Bihar,Sirsa,SO2,116.7,205.7,174.7,176,Unhealthy,25.8,81.2,11.3
West Bengal,Khanna,NO2,52.7,190.0,78.9,98,Moderate,32.7,81.7,13.1
Karnataka,Damoh,SO2,133.6,277.9,245.1,208,Very Unhealthy,17.5,71.1,5.0
Tamil Nadu,Latur,SO2,7.5,164.4,134.5,134,Unhealthy for Sensitive Groups,26.8,41.5,27.1
Gujarat,Nanded,CO,13.5,385.4,23.2,44,Good,22.0,47.8,18.9
Tamil Nadu,Milupara,SO2,25.8,271.4,213.9,240,Very Unhealthy,37.8,82.0,23.9
Tamil Nadu,Ballabgarh,PM10,37.7,401.1,41.0,9,Good,39.1,78.9,3.1
Jammu and Kashmir,Agartala,CO,197.2,407.0,248.7,258,Very Unhealthy,29.3,69.1,2.4
Rajasthan,Akola,PM10,101.3,173.2,171.1,165,Unhealthy,19.7,87.9,25.4
Madhya Pradesh,Angul,NO2,32.2,155.7,152.5,181,Unhealthy,17.4,71.2,13.9
Karnataka,Agartala,NH3,81.9,247.0,121.5,116,Unhealthy for Sensitive Groups,28.1,44.7,21.8
Arunachal Pradesh,Guntur,OZONE,20.2,430.6,228.1,223,Very Unhealthy,28.1,68.3,13.5
Maharashtra,Amritsar,CO,15.2,393.4,17.9,21,Good,22.6,91.5,23.9
Nagaland,Mandi Gobindgarh,PM2.5,45.7,417.4,118.5,133,Unhealthy for Sensitive Groups,36.4,30.7,8.5
Meghalaya,Delhi,PM10,29.1,68.1,30.6,35,Good,33.2,85.7,4.2
Uttar Pradesh,Chittoor,OZONE,90.3,248.7,220.9,244,Very Unhealthy,36.2,61.9,2.7
Punjab,Alwar,SO2,98.3,435.6,215.6,264,Very Unhealthy,18.3,46.4,2.4
Punjab,Sri Ganganagar,OZONE,107.4,489.1,107.4,130,Unhealthy for Sensitive Groups,21.6,75.6,27.6
Jammu and Kashmir,Tirupati,PM2.5,71.7,317.0,162.8,169,Unhealthy,16.7,74.6,0.3
Mizoram,Jorapokhar,PM10,96.1,302.4,218.6,263,Very Unhealthy,18.7,80.7,15.2
Madhya Pradesh,Sonipat,CO,34.8,235.8,100.1,493,Hazardous,22.9,67.4,16.8
Odisha,Coimbatore,CO,7.7,374.0,188.6,190,Unhealthy,25.8,88.3,0.3
West Bengal,Ulhasnagar,PM10,190.1,458.1,215.7,251,Very Unhealthy,29.1,85.1,21.3
Tamil Nadu,Guwahati,PM2.5,76.3,466.8,264.4,292,Very Unhealthy,38.6,40.9,1.7
Chhattisgarh,Karwar,OZONE,161.4,314.2,222.3,265,Very Unhealthy,18.9,38.6,13.0
Maharashtra,Chikkaballapur,CO,6.5,401.4,72.3,88,Moderate,27.1,84.7,15.7
Himachal Pradesh,Badlapur,SO2,117.7,394.7,183.1,151,Unhealthy,38.3,87.5,15.2
Sikkim,Prayagraj,SO2,171.5,308.1,178.7,177,Unhealthy,30.3,82.7,13.6
Tamil Nadu,Sirsa,PM10,82.4,360.4,218.8,246,Very Unhealthy,37.3,71.9,3.2
Odisha,Byrnihat,PM2.5,185.9,401.7,230.3,271,Very Unhealthy,39.1,45.5,25.2
West Bengal,Dungarpur,OZONE,83.6,167.1,94.1,93,Moderate,29.5,85.0,19.0
Meghalaya,Nagaon,SO2,19.8,278.2,60.3,86,Moderate,15.4,57.8,6.7
Gujarat,Machilipatnam,NO2,15.9,209.0,20.5,14,Good,28.0,42.2,25.4
Meghalaya,Sawai Madhopur,SO2,23.7,209.5,47.2,40,Good,15.9,35.9,23.0
Delhi,Pimpri-Chinchwad,PM10,82.0,401.8,146.8,142,Unhealthy for Sensitive Groups,28.2,49.8,4.3
Kerala,Dholpur,PM10,13.3,286.6,204.0,247,Very Unhealthy,21.0,75.2,10.5
West Bengal,Rourkela,NO2,130.3,477.1,183.1,153,Unhealthy,28.2,50.0,21.0
Madhya Pradesh,Tumidih,PM10,91.0,470.8,164.6,163,Unhealthy,27.6,71.8,21.2
Meghalaya,Jodhpur,OZONE,216.1,458.9,254.3,237,Very Unhealthy,21.9,91.6,7.3
Kerala,Raipur,OZONE,35.8,352.9,40.4,45,Good,20.3,89.9,26.2
Haryana,Madikeri,PM2.5,96.7,398.8,154.5,191,Unhealthy,20.1,72.8,5.1
Karnataka,Rajkot,SO2,9.3,177.6,107.1,137,Unhealthy for Sensitive Groups,24.4,42.5,9.0
Punjab,Shivamogga,NO2,15.7,461.8,19.7,0,Good,32.8,45.3,12.7
Uttarakhand,Durgapur,PM2.5,34.4,54.7,43.5,43,Good,16.2,88.0,10.9
Tripura,Nellore,NH3,8.9,262.4,197.8,153,Unhealthy,16.1,77.8,27.4
Bihar,Madikeri,PM2.5,50.2,496.5,258.3,286,Very Unhealthy,18.0,36.8,13.2
Chhattisgarh,Meerut,NH3,182.4,264.4,242.5,283,Very Unhealthy,15.6,62.8,6.6
Jammu and Kashmir,Bulandshahr,PM10,209.3,351.2,252.6,273,Very Unhealthy,17.1,78.9,6.6
Telangana,Bahadurgarh,OZONE,37.8,204.6,90.2,100,Moderate,38.9,42.5,12.7
Telangana,Bulandshahr,PM2.5,1.9,216.1,130.4,128,Unhealthy for Sensitive Groups,27.1,92.3,11.5
Karnataka,Moradabad,CO,72.7,228.1,224.6,290,Very Unhealthy,27.4,70.2,7.6
Jharkhand,Chhapra,CO,58.4,293.1,234.8,292,Very Unhealthy,31.2,70.3,9.5
Maharashtra,Rourkela,CO,51.2,385.8,63.0,93,Moderate,34.1,83.1,2.8
Uttar Pradesh,Byrnihat,CO,223.4,451.0,256.3,222,Very Unhealthy,20.4,84.9,29.4
Jharkhand,Singrauli,CO,74.4,295.3,198.0,192,Unhealthy,39.9,82.4,28.4
Sikkim,Agartala,NO2,14.4,324.4,80.2,64,Moderate,15.4,32.7,16.8
Jharkhand,Bhilai,NO2,74.5,388.5,153.6,169,Unhealthy,25.7,73.1,2.2
Odisha,Bagalkot,OZONE,0.2,395.0,1.1,42,Good,24.8,68.8,14.0
Nagaland,Tumidih,CO,29.0,132.9,92.8,74,Moderate,38.6,79.2,16.1
Delhi,Boisar,SO2,2.4,275.5,5.6,33,Good,34.0,70.0,14.2
Haryana,Sangli,OZONE,126.4,420.7,139.5,119,Unhealthy for Sensitive Groups,30.7,62.8,29.7
Uttar Pradesh,Nashik,NH3,19.8,109.0,38.9,20,Good,20.3,35.8,5.3
Meghalaya,Dhanbad,NO2,22.4,261.6,22.9,23,Good,25.1,56.0,21.9
Madhya Pradesh,Nanded,PM10,60.7,239.1,131.2,140,Unhealthy for Sensitive Groups,17.2,39.2,2.6
Jammu and Kashmir,Gandhinagar,OZONE,184.6,386.5,227.3,251,Very Unhealthy,15.8,64.7,18.4
Punjab,Alwar,PM10,20.0,201.1,163.3,177,Unhealthy,30.3,90.2,26.9
Puducherry,Panipat,NH3,1.4,275.1,23.6,12,Good,33.8,58.2,29.4
Kerala,Vijayapura,SO2,18.3,281.9,58.1,84,Moderate,15.4,81.7,10.4
Karnataka,Tumidih,PM10,48.1,234.3,78.9,66,Moderate,22.2,84.9,22.1
Mizoram,Satna,NO2,6.1,435.6,14.7,50,Good,18.8,37.8,1.3
Odisha,Koppal,NH3,129.7,313.8,260.8,278,Very Unhealthy,28.9,91.5,12.4
Meghalaya,Purnia,OZONE,52.7,224.4,122.0,127,Unhealthy for Sensitive Groups,18.9,83.5,23.0
Madhya Pradesh,Madurai,PM2.5,26.9,315.6,123.9,124,Unhealthy for Sensitive Groups,21.4,91.6,1.1
Andhra Pradesh,Noida,OZONE,169.8,486.0,170.0,176,Unhealthy,16.9,58.4,7.9
Tripura,Solapur,NO2,46.1,406.1,86.2,79,Moderate,39.0,46.8,20.3
Gujarat,Kollam,SO2,5.9,206.2,6.7,18,Good,26.9,73.9,9.2
Uttarakhand,Ghaziabad,OZONE,39.7,372.0,47.0,45,Good,38.9,74.9,7.8
Bihar,Chennai,NO2,31.1,222.9,104.8,123,Unhealthy for Sensitive Groups,22.3,58.6,1.4
Meghalaya,Bhavnagar,PM2.5,18.1,241.0,61.7,86,Moderate,32.7,74.4,1.5
Meghalaya,Chandrapur,SO2,40.9,244.6,171.3,160,Unhealthy,16.4,61.2,12.8
Chandigarh,Charkhi Dadri,PM2.5,24.4,461.9,155.5,168,Unhealthy,31.0,44.7,12.3
West Bengal,Chennai,SO2,20.7,350.3,22.8,42,Good,24.4,80.8,25.3
Andhra Pradesh,Ratlam,SO2,18.8,159.5,43.0,50,Good,24.7,89.4,14.9
West Bengal,Agartala,SO2,75.7,443.1,163.5,170,Unhealthy,38.9,50.8,29.5
Nagaland,Hapur,PM10,33.5,282.2,251.7,236,Very Unhealthy,20.9,58.0,21.1
Tripura,Rishikesh,NO2,13.6,414.0,180.2,153,Unhealthy,17.7,91.7,12.1
Punjab,Modinagar,SO2,43.7,246.5,111.0,109,Unhealthy for Sensitive Groups,17.9,81.4,23.0
Himachal Pradesh,Hyderabad,OZONE,57.3,172.6,63.3,75,Moderate,21.4,92.4,9.8
Mizoram,Jalore,NH3,49.2,430.5,210.6,266,Very Unhealthy,23.3,37.6,20.2
Chandigarh,Baripada,PM2.5,22.3,458.9,29.5,39,Good,28.7,61.9,0.4
Assam,Dehradun,CO,53.4,497.1,260.0,220,Very Unhealthy,15.9,62.3,12.3
Delhi,Banswara,PM2.5,29.5,358.8,84.6,54,Moderate,23.5,66.1,17.8
Arunachal Pradesh,Chandigarh,NH3,16.8,357.2,213.0,229,Very Unhealthy,32.3,37.6,10.2
Chhattisgarh,Chandigarh,NO2,154.3,315.6,260.9,281,Very Unhealthy,16.9,66.5,7.4
Chhattisgarh,Sagar,NO2,1.5,483.0,7.6,13,Good,38.0,48.6,7.3
Gujarat,Hanumangarh,NO2,1.1,439.1,157.9,158,Unhealthy,24.7,88.4,12.2
Meghalaya,Purnia,SO2,142.1,346.4,208.4,218,Very Unhealthy,25.5,52.7,9.6
Nagaland,Tensa,NO2,35.1,330.7,260.6,240,Very Unhealthy,32.4,40.9,19.0
Andhra Pradesh,Hapur,PM2.5,182.7,391.3,202.6,275,Very Unhealthy,39.7,60.5,15.0
Haryana,Thrissur,SO2,104.6,382.1,238.4,222,Very Unhealthy,22.3,72.3,3.0
Uttar Pradesh,Milupara,PM2.5,21.5,317.2,45.3,10,Good,31.1,53.9,27.6
Jharkhand,Chamarajanagar,PM10,146.2,200.6,200.2,494,Hazardous,37.7,35.1,1.8
Tripura,Haldia,NH3,43.4,304.5,193.4,181,Unhealthy,34.3,78.8,27.1
Chandigarh,Kalyan,PM2.5,39.9,432.5,53.9,70,Moderate,23.1,37.5,15.1
Nagaland,Ambernath,SO2,46.0,188.4,99.7,98,Moderate,15.0,39.7,9.3
Jammu and Kashmir,Jaipur,SO2,90.5,325.6,203.4,237,Very Unhealthy,16.9,54.2,14.9
Assam,Bharatpur,OZONE,31.0,323.8,248.7,274,Very Unhealthy,32.6,53.0,29.2
Karnataka,Dungarpur,PM10,4.3,246.5,94.4,75,Moderate,34.8,78.6,24.8
Haryana,Jalore,SO2,26.8,320.8,164.6,152,Unhealthy,34.5,37.6,11.7
Bihar,Machilipatnam,CO,1.3,317.2,220.8,232,Very Unhealthy,21.5,56.2,21.2
Tripura,Khanna,NO2,8.1,29.8,18.3,33,Good,31.6,84.1,14.6
Jammu and Kashmir,Katni,PM10,5.3,222.1,24.6,2,Good,32.3,87.1,24.1
Tamil Nadu,Mumbai,NH3,1.9,213.7,35.6,19,Good,29.1,33.1,8.5
Chandigarh,Talcher,OZONE,0.1,92.8,6.7,29,Good,23.3,36.1,5.6
Rajasthan,Raipur,OZONE,128.2,493.2,252.6,243,Very Unhealthy,36.6,42.0,4.8
Arunachal Pradesh,Faridabad,PM10,171.8,373.9,240.9,207,Very Unhealthy,36.3,83.9,9.0
Arunachal Pradesh,Kannur,OZONE,3.5,252.2,5.5,33,Good,27.9,50.0,10.5
Jammu and Kashmir,Hanumangarh,CO,10.3,335.3,146.4,130,Unhealthy for Sensitive Groups,25.0,60.4,2.4
Chandigarh,Meerut,NH3,56.1,205.9,199.5,152,Unhealthy,35.5,53.3,8.5
Mizoram,Mahad,CO,13.8,313.4,17.9,30,Good,29.3,35.2,5.8
Tamil Nadu,Balasore,CO,74.4,309.7,136.2,139,Unhealthy for Sensitive Groups,39.8,30.6,22.6
Bihar,Raipur,NO2,80.2,446.4,107.4,148,Unhealthy for Sensitive Groups,15.1,37.7,17.0
Haryana,Tirumala,NO2,8.3,378.9,111.2,111,Unhealthy for Sensitive Groups,27.7,74.5,23.6
Tamil Nadu,Bathinda,SO2,5.6,235.5,68.5,84,Moderate,36.8,55.2,19.0
Bihar,Udaipur,NH3,33.1,497.7,217.1,206,Very Unhealthy,19.2,73.1,2.1
Delhi,Boisar,OZONE,94.7,355.2,207.5,259,Very Unhealthy,18.6,86.9,29.1
Punjab,Bhilai,SO2,66.8,430.5,212.3,235,Very Unhealthy,22.0,58.3,26.3
Telangana,Ankleshwar,NH3,127.6,491.7,146.1,141,Unhealthy for Sensitive Groups,18.4,35.1,11.8
Uttarakhand,Chikkamagaluru,PM10,12.8,486.1,257.3,276,Very Unhealthy,37.8,76.6,27.4
Puducherry,Sikar,NO2,86.4,294.2,87.0,71,Moderate,18.3,30.5,19.9
Madhya Pradesh,Agra,NH3,0.7,370.3,1.7,50,Good,16.4,63.1,27.3
Chhattisgarh,Prayagraj,CO,19.1,447.7,171.9,193,Unhealthy,25.0,56.3,19.1
Karnataka,Prayagraj,CO,6.8,341.4,9.6,2,Good,33.0,76.1,0.9
Delhi,Ballabgarh,NH3,92.3,494.8,151.8,180,Unhealthy,27.7,56.2,24.9
Kerala,Kota,OZONE,161.4,254.4,177.6,184,Unhealthy,38.5,77.0,22.0
Delhi,Greater Noida,NH3,81.6,352.5,237.6,275,Very Unhealthy,37.0,54.5,25.6
Karnataka,Panchkula,OZONE,0.6,334.8,265.8,241,Very Unhealthy,30.9,73.6,20.2
Rajasthan,Mumbai,PM10,21.1,378.3,26.8,31,Good,29.8,77.5,9.4
Rajasthan,Munger,PM10,126.9,271.7,199.5,177,Unhealthy,18.7,78.9,4.0
Andhra Pradesh,Ujjain,PM2.5,140.1,491.3,148.1,126,Unhealthy for Sensitive Groups,31.4,75.0,27.1
Delhi,Guwahati,PM2.5,40.7,490.4,161.7,195,Unhealthy,20.1,67.4,19.3
Himachal Pradesh,Purnia,NO2,70.5,487.7,86.2,74,Moderate,21.7,70.6,10.3
Gujarat,Anantapur,NO2,75.8,252.2,89.0,81,Moderate,36.8,41.3,16.6
Andhra Pradesh,Faridabad,NH3,58.4,318.1,140.4,117,Unhealthy for Sensitive Groups,26.8,50.2,7.7
Chhattisgarh,Jaipur,PM10,62.9,398.3,252.0,290,Very Unhealthy,20.8,82.5,25.0
Delhi,Jorapokhar,CO,44.8,130.3,76.0,90,Moderate,39.2,93.6,21.6
Puducherry,Ajmer,SO2,43.6,489.9,163.6,183,Unhealthy,36.4,83.8,0.3
Tamil Nadu,Tumidih,PM10,10.5,175.9,10.6,50,Good,27.1,77.5,4.7
West Bengal,Vatva,NH3,29.0,477.6,199.7,198,Unhealthy,24.0,33.1,2.9
Kerala,Kolhapur,CO,64.8,312.5,214.6,224,Very Unhealthy,30.3,54.4,7.6
Arunachal Pradesh,Mandideep,NH3,9.5,288.2,34.2,42,Good,19.2,94.0,11.7
Mizoram,Mangalore,CO,4.1,321.5,23.4,16,Good,30.4,62.3,9.8
Tamil Nadu,Bhiwadi,CO,94.2,358.3,249.5,281,Very Unhealthy,29.0,71.3,27.5
Nagaland,Ankleshwar,SO2,34.0,174.0,97.1,81,Moderate,24.0,50.0,3.7
Nagaland,Badlapur,NO2,100.1,449.9,126.1,122,Unhealthy for Sensitive Groups,27.9,56.4,9.7
Odisha,Tensa,PM10,5.5,325.3,7.8,49,Good,15.3,57.4,16.9
Tripura,Chittoor,PM10,16.3,342.9,18.0,0,Good,18.9,32.1,4.1
Uttar Pradesh,Jorapokhar,NO2,9.1,471.9,41.6,40,Good,36.5,48.8,17.4
Tripura,Bhiwandi,PM2.5,21.9,265.4,201.1,268,Very Unhealthy,26.0,73.5,20.6
Bihar,Bahadurgarh,NO2,13.8,245.6,90.0,55,Moderate,34.5,50.7,17.0
Chandigarh,Baghpat,OZONE,12.3,341.9,132.0,148,Unhealthy for Sensitive Groups,15.2,63.0,3.6
Meghalaya,Bahadurgarh,NO2,74.6,179.6,133.5,147,Unhealthy for Sensitive Groups,17.4,66.3,16.9
Himachal Pradesh,Moradabad,NH3,168.8,221.4,217.3,266,Very Unhealthy,19.8,90.3,4.0
